epoch,task_num,valid_loss,valid_acc
0,1,0.005917457246780396,0.4436
1,1,0.0049267648458480836,0.5452
2,1,0.004250012636184693,0.6146
3,1,0.0038179016709327697,0.647
4,1,0.00359609591960907,0.6748
5,1,0.0032680569529533387,0.7084
6,1,0.003109501302242279,0.721
7,1,0.0028572604179382326,0.7472
8,1,0.002743691647052765,0.7552
9,1,0.0026636800169944764,0.7704
10,1,0.0024907426953315734,0.7846
11,1,0.0025313869059085847,0.7758
12,1,0.0024079730153083803,0.7908
13,1,0.002327451914548874,0.7978
14,1,0.0022926560163497923,0.8
15,1,0.0023207325160503386,0.7984
16,1,0.002369231778383255,0.7936
17,1,0.002278390407562256,0.809
18,1,0.0021527760088443757,0.8178
19,1,0.0022171356737613677,0.807
20,1,0.0021593292176723482,0.8222
21,1,0.002107988405227661,0.8212
22,1,0.002104140532016754,0.8252
23,1,0.0021861904978752135,0.8138
24,1,0.0020835854470729826,0.8278
25,1,0.002120180308818817,0.8262
26,1,0.002149417304992676,0.8206
27,1,0.0020886796355247495,0.8334
28,1,0.0021553007185459135,0.8282
29,1,0.002035403859615326,0.8272
30,1,0.00212030189037323,0.8256
31,1,0.0021033063769340513,0.8312
32,1,0.002075633817911148,0.8284
33,1,0.0021158591628074644,0.826
34,1,0.0021203262865543368,0.833
35,1,0.0020928193509578705,0.845
36,1,0.0020827140152454376,0.8442
37,1,0.0020577598333358766,0.8426
38,1,0.002091455829143524,0.8464
39,1,0.002076632821559906,0.8454
40,1,0.0021282027006149294,0.8448
41,1,0.002116183876991272,0.8482
42,1,0.0021395662546157836,0.8454
43,1,0.002073682129383087,0.8484
44,1,0.0020898717403411864,0.8482
45,1,0.0020951149702072144,0.8488
46,1,0.00211394744515419,0.8466
47,1,0.002106325924396515,0.8466
48,1,0.0021005665063858034,0.848
49,1,0.002114499640464783,0.849
50,1,0.0021118205964565278,0.8478
51,1,0.0021205492496490477,0.8478
52,1,0.0021237493634223936,0.8472
53,1,0.0021268566191196443,0.8478
54,1,0.0021187293112277985,0.8474
55,1,0.002118697690963745,0.8474
56,1,0.0021168150842189788,0.8474
57,1,0.002117220723628998,0.8484
58,1,0.00211888547539711,0.8478
59,1,0.002118311321735382,0.849
60,1,0.002119190901517868,0.8486
61,1,0.002118592244386673,0.8478
62,1,0.002118190670013428,0.8482
63,1,0.0021177096664905548,0.848
64,1,0.002118158584833145,0.8484
100,2,0.008000916004180908,0.414
100,1,0.002065144634246826,0.8268
101,2,0.007003141641616821,0.488
101,1,0.002115705555677414,0.8282
102,2,0.006519814252853393,0.53
102,1,0.00209971296787262,0.828
103,2,0.006200405359268188,0.536
103,1,0.0021475282192230227,0.826
104,2,0.005858548402786255,0.564
104,1,0.0022093555867671965,0.8244
105,2,0.00559717321395874,0.604
105,1,0.0022737190663814546,0.819
106,2,0.005551053285598755,0.592
