epoch,task_num,valid_loss,valid_acc
0,1,0.000572347418932865,0.9552833333333334
1,1,0.0003639650731968383,0.9717333333333333
2,1,0.00027741557934787126,0.9789833333333333
3,1,0.00022020113000180574,0.9827666666666667
4,1,0.0002135194353138407,0.9837166666666667
5,1,0.00016025714381830768,0.98745
6,1,0.00015397997568749512,0.9880833333333333
7,1,0.00013315905117196962,0.9896833333333334
8,1,0.00012878506268995503,0.9902833333333333
9,1,0.00011272369919849249,0.9914833333333334
10,1,9.055531185974056e-05,0.99345
11,1,9.274604416762788e-05,0.9935833333333334
12,1,8.725212561257649e-05,0.9936166666666667
13,1,7.912276416221478e-05,0.99385
14,1,7.987294222014801e-05,0.9938166666666667
15,1,7.039043890690664e-05,0.9945
16,1,5.899954409299729e-05,0.9961333333333333
17,1,6.413936970153978e-05,0.9955333333333334
18,1,6.180227034880469e-05,0.99535
19,1,5.6242847262183204e-05,0.9957833333333334
20,1,4.9895031944227715e-05,0.9963333333333333
21,1,5.4285449953749776e-05,0.9960666666666667
22,1,4.8063860045901186e-05,0.9964166666666666
23,1,4.2722985445288944e-05,0.9969166666666667
24,1,4.517165103267568e-05,0.9967333333333334
25,1,3.99841607165096e-05,0.9971666666666666
26,1,4.3291987971557927e-05,0.9967666666666667
27,1,4.450710698923407e-05,0.9970166666666667
28,1,3.34622214519186e-05,0.9977666666666667
29,1,3.4005770936103846e-05,0.9976333333333334
30,1,3.2261310084868456e-05,0.9976666666666667
31,1,2.968218769237865e-05,0.9979166666666667
32,1,3.667760752529527e-05,0.9973166666666666
33,1,3.400885638960366e-05,0.9975166666666667
34,1,2.810485019290354e-05,0.9981166666666667
35,1,3.196729016684306e-05,0.9978666666666667
36,1,2.8228805035663147e-05,0.9981166666666667
37,1,2.8905491290303566e-05,0.9980166666666667
38,1,2.598229056360045e-05,0.9981333333333333
39,1,2.6089703963589272e-05,0.9984
40,1,2.2982656275174424e-05,0.9985666666666667
41,1,2.0694101489546786e-05,0.9985
42,1,2.5119663051737008e-05,0.9984166666666666
43,1,2.476771808966684e-05,0.9984166666666666
44,1,2.5195045109042744e-05,0.9982666666666666
45,1,2.4956509997233903e-05,0.9985
46,1,1.9413912873884935e-05,0.99875
47,1,2.171317202892169e-05,0.9987333333333334
48,1,2.0096073197540438e-05,0.9989833333333333
49,1,2.0204048523616316e-05,0.9987333333333334
50,1,1.791902611827633e-05,0.9988166666666667
51,1,1.7046117438197448e-05,0.9989833333333333
52,1,2.0209765672552747e-05,0.9987333333333334
53,1,1.5485975181218236e-05,0.9991833333333333
54,1,1.635814140081493e-05,0.9991
55,1,1.9161409013031518e-05,0.9987
56,1,2.148423294905418e-05,0.9984166666666666
57,1,1.4457959060867627e-05,0.9992166666666666
58,1,1.6484737639257218e-05,0.9989333333333333
59,1,1.577888406306253e-05,0.9990166666666667
60,1,1.5525036412024445e-05,0.99905
61,1,1.6785433993694216e-05,0.9990333333333333
62,1,1.5687276617002982e-05,0.9989833333333333
63,1,5.8146175205668745e-06,0.9997333333333334
64,1,4.834871084616073e-06,0.99975
65,1,4.743707596874932e-06,0.9998333333333334
66,1,4.3374281050091665e-06,0.9997666666666667
67,1,4.139864570909898e-06,0.9998833333333333
68,1,3.886705666184298e-06,0.9998333333333334
69,1,3.925052149747899e-06,0.9998
70,1,3.252956403002827e-06,0.99995
71,1,3.2147836443906877e-06,0.9999
72,1,3.297514219245083e-06,0.99985
73,1,2.907921313423382e-06,0.9999
74,1,3.4644486840496334e-06,0.9999166666666667
75,1,2.7723288786319243e-06,0.9999333333333333
76,1,2.7607241165280055e-06,0.9999333333333333
77,1,2.5107100513499365e-06,0.9999666666666667
78,1,2.811587086622088e-06,0.99995
79,1,2.4531975977017356e-06,0.99995
80,1,2.5131801561580385e-06,0.9999333333333333
81,1,2.272974182596954e-06,0.9999833333333333
82,1,2.0957328056852022e-06,0.9999333333333333
83,1,2.0558656633890373e-06,0.9999
84,1,2.197979271953917e-06,0.9999333333333333
85,1,1.797886348595057e-06,0.9999833333333333
86,1,1.906899580656803e-06,0.9999833333333333
87,1,1.930201808787994e-06,0.9999333333333333
88,1,2.2666148391029613e-06,0.9999666666666667
89,1,1.7275773427021098e-06,1.0
90,1,1.6820087292141276e-06,0.9999666666666667
